Karza FSSAI Address,LFA1_Address,Vendor code ,FSSAI Number ,Remarks,Score,pincodes,Final Remark
"MAJRA ROAD SHAMLI, SHAMALI, UTTAR PRADESH, 247776",526  RAMSAGAR MAJRA ROAD UTTAR PRADESH 247776,10286511,12721075000077,not match,78.6885245901639,True,Match
"H.NO. 87 , BUS STAND, PURULIA ROAD, CHAS, BOKARO , JHARKHAND, 827013",GROUND FLOOR  HOUSE NO 87  BUS STAND DHARMASHLA MORE  PURULIA JHARKHAND 827013,10286774,11121017000100,not match,77.6470588235294,True,Match
"J.B.ROAD, JORHAT, JORHAT, ASSAM, 785001",BARUAH BROTHERS J BROAD  ASSAM 785001,10286776,10316019000079,not match,64,True,Match
"P NUMBER, H - 25, INDRA NAGAR, BUS STAND, DISTT-JHUNJHUNU, JHUNJHUNUN, RAJASTHAN, 333001",GANPATI COMPLEX NR  BUS STAND RAJASTHAN 333001,10286832,12218031000067,not match,66.6666666666667,True,Match
"PLOT.NO.56/A,LAXMI NAGAR,APHB COLONY,MOULA-ALI,HYDERABAD, HYDERABAD, TELANGANA, 500040",PLOT NO 661 ROAD NO 2A  MILKURI HOUSE GOPAL NAGAR TELANGANA 500085,10286833,13622014001072,not match,62.8099173553719,False,Ok But Wrong Pincode
"RIICO, WARD NO 13, AAZAD NAGAR, JHUNJHUNU, JHUNJHUNUN, RAJASTHAN, 333001",WARD NO 13 AAZAD NAGAR RIICO JHUNJH  RAJASTHAN 333001,10286943,12221031000026,match,91.566265060241,True,Match
"22/395, ELOOR MUTTAR ROAD, MANJUMMEL P O, ERNAKULAM, KERALA, 683501",22 395 MUTTAR   ELOOR ROAD  MANJUMMEL PO KERALA 683501,10287011,11321007001757,match,96.4705882352941,True,Match
"WARD NO.09 PILIBANGA, HANUMANGARH , RAJASTHAN, 335803",WARD NO 09 PILIBANGA  RAJASTHAN 335803,10287012,12221025000204,match,100,True,Match
"MRS.MANICKAVALLI,D.NO:5/N.NO:7,24TH EAST STREET,KAMARAJAR NAGAR,THIRUVANMIYUR, CHENNAI, TAMIL NADU, 600041",NO 5 51  2ND MAIN ROAD  WORKERS EST NEELANKARAI TAMIL NADU 600115,10287013,12421002004036,not match,50,False,Ok But Wrong Pincode
"H/N 26,BHAGAWATI APARTMENT COMPLEX,MANIK NAGAR,RGB ROAD,JAPORIGOG,GUWAHATI-781005, KAMRUP METROPOLITAN DIST., ASSAM, 781005",HOUSE NO 334  A   GROUND FLOOR  OPP SBI GEETANAGAR BRANCH  ASSAM 781014,10287014,10317001000162,not match,37.5757575757576,False,Not Match
"PT NO 1-A AKANSHA ARCADE KDK ROAD NANDANVAN, NAGPUR, MAHARASHTRA, 440009",1  AKANKSHA  KDK ROAD  NAGPUR  MAHARASHTRA 440010,10287053,11521055000536,not match,83.0769230769231,False,Ok But Wrong Pincode
"PLOT.46,NEAR CHAKOLE EMPORIYAM,PATIL LAYOUT,GOPAL NAGAR , NAGPUR, MAHARASHTRA, 440022",PLOT NO  46  NEAR CHAKOLE EMPORIYAM PATIL LAYOUT  GOPAL NAGAR MAHARASHTRA 440022,10287054,11521055000191,match,97.8102189781022,True,Match
"MADHUBAN MOHATA CHOCK RAM MANDIR WARD, WARDHA, MAHARASHTRA, 442301",148  MADHUBAN  MOHOTA CHOWK  MAIN ROAD  HINGANGHAT  MAHARASHTRA 442301,10287055,11520057000020,not match,68.421052631579,True,Match
"GF-17 NINEX CITY MART SOHNA ROAD GURGAON , GURUGRAM, HARYANA, 122001",GF   17 NINEX CITY MART SOHNA ROAD HARYANA 122001,10287081,10816005000042,match,91.8918918918919,True,Match
"H NO. 153, LAL KURTI, AGRA CANTT, AGRA, AGRA, UTTAR PRADESH, 282001",H NO  153  LAL KURTI  AGRA CANTT  A  UTTAR PRADESH 282001,10287082,12721001000925,match,100,True,Match
"GOKUL AGENCIES, WARD NO 21, OPPOSITE SANKAT MOCHAN HANUMAN MANDIR, CHIKHLI, BULDANA, MAHARASHTRA, 443201",WARD NO 21  OPPOSITE SANKAT MOCHAN HANUMAN MANDIR  CHIKHLI  MAHARASHTRA 443201,10287083,11520054000233,match,100,True,Match
"NARAYAN NAGAR HEMPURWA SITAPUR, SITAPUR, UTTAR PRADESH, 261001",1 NARAYAN NAGAR  HEMPURWA  SITAPUR  UTTAR PRADESH 261001,10287131,12719067000112,match,100,True,Match
"NO.17/1.PARVATHI NAGAR,LAGGERE MAIN ROAD, PEENYA, BENGALURU., B.B.M.P WEST, KARNATAKA, 560058",NO 17 1  LAGGERE MAIN ROAD  PARVATHI NAGAR PEENYA  KARNATAKA 560058,10287152,11219332000849,match,100,True,Match
"PLOT NO. 24, UTKARSH NAGAR, KATOL ROAD, NAGPUR, MAHARASHTRA, 440013",PLOT NO 24  KATOL ROAD  UTKARSH NAGAR  NAGPUR  MAHARASHTRA 440013,10287154,11521055001216,match,100,True,Match
"PLOT NO 6,PUSHPAM APARTMENT BANERJI LAYOUT BHAGWAN NAGAR ROAD NEAR BANK OF MAHARASHTRA NAGPUR-440027, NAGPUR, MAHARASHTRA, 440027",PLOT NO 6 PUSHPAM APARTMENT BANERJI LAYOUT BHAGWAN NAGAR ROAD NEAR MAHARASHTRA 440027,10287155,11519055001085,match,100,True,Match
"BHAIRABSTHAN MORE, BANKURA , WEST BENGAL, 722102",BHAIRABSTHAN MORE  BANKURA MUNICIPALITY  WEST BENGAL 722102,10287156,12821001000190,match,100,True,Match
"FLAT NO. 32/249, GROUND FLOOR, ANAND NAGAR, OM CHSL, NEAR VAKOLA POLICE STATION, SANTACRUZ EAST., GREATER MUMBAI, MAHARASHTRA, 400055",32 249  ANAND NAGAR  VAKOLA  SANTACRUZ EAST  MUMBAI  MAHARASHTRA 400055,10287214,11520005000348,match,100,True,Match
"B 509, ASHOKA TOWER, KULUPWADI ROAD, BORIVALI EAST, GREATER MUMBAI, MAHARASHTRA, 400066",305  ENTREPRISE CENTRE NEHRU ROAD  VILE PARLE EAST MAHARASHTRA 400057,10287219,10021022000572,not match,55.2238805970149,False,Ok But Wrong Pincode
"B 509, ASHOKA TOWER, KULUPWADI ROAD, BORIVALI EAST, GREATER MUMBAI, MAHARASHTRA, 400066",B 509  ASHOKA TOWERS  KULUPWADI ROA BORIVALI EAST MAHARASHTRA 400066,10291085,10021022000572,match,89.7196261682243,True,Match
"40A, AVKAR KARMACHARIGNAGAR  SOCEITY NEAR GHATLODIA GAM, AHMEDABAD, GUJARAT, 380061",AVKAR KARMACHARINAGAR SOCIETY 40A  NR  GHATLODIA GAM GUJARAT 380061,10287221,10721026001523,match,88.3720930232558,True,Match
"ADD- 566, PATEL NAGAR, AURANGABAD JAGIR NEAR INDRAPRASTH, RESIDENCY SHAEED PATH,, LUCKNOW, UTTAR PRADESH, 226008",ADD  566  PATEL NGAR  AURANGABAD JAGIR NEAR INDRAPRASTH  UTTAR PRADESH 226008,10287222,12721066001408,match,92.6829268292683,True,Match
"NEAR DAL CHORAHA, PANCHAYAT SAMITI, SALUMBER, UDAIPUR, UDAIPUR, RAJASTHAN, 313904",1  HEERA LAL S O CHAMPALAL KARGETA  SALUMBER RAJASTHAN 313027,10287282,12220042000144,not match,60.7142857142857,False,Ok But Wrong Pincode
"AT.HOUSE NO.25,25/1, MAIN ROAD, GANDHI CHOWK, SHAHID WARD, BHANDARA, BHANDARA, MAHARASHTRA, 441904",AT HOUSE NO  25 25 1  MAIN ROAD  GANDHI CHOWK  SHAHID WARD  MAHARASHTRA 441904,10287285,11518058000509,match,100,True,Match
"KHASRA NO. 519, BASAI INDUSTRIAL AREA, BASAI, GURUGRAM, HARYANA-122001, GURUGRAM, HARYANA, 122001",KH NO 519 BASAI INDUSTRIAL AREA HARYANA 122001,10287286,10821005000666,match,96,True,Match
"SHOP NO. 6, DOOR NO. 5-5-304/24, GROUND FLOOR, BESANT MULTI PURPOSE COMPLEX, M G ROAD, KODIALBAIL, MANGALORE, DAKSHINA KANNADA, KARNATAKA, 575003",301  STERLING CHAMBERS KALAKUNJ ROAD  KODIALBAIL KARNATAKA 575003,10287294,11221312000019,not match,61.7283950617284,True,Match
"PLOT NO. N-168, AKOLA GRAWTH CENTRE, MIDC, YEVTA ROAD, AKOLA, AKOLA, MAHARASHTRA, 444104",PLOT NO N 168 MIDC YEVTA ROAD  MAHARASHTRA 444104,10287295,11521052000590,match,92.1052631578947,True,Match
"SR.NO 712/3B,BOMMATHATHANUR VILL,DENKANIKOTTAI TK., KRISHNAGIRI, TAMIL NADU, 635113",SR NO 712 3B  BOMMATHATHANUR VILL  TK   KELAMANGALAM BLOCK  TAMIL NADU 635113,10287296,12418011000546,match,82.8828828828829,True,Match
"K.MURALIKRISHNA, S/O KEMPAIAH, NGGO'S COLONY BUS STOP, BAGALUR ROAD, HOSUR., KRISHNAGIRI, TAMIL NADU, 635109",BAGALUR MAIN ROAD HOSUR TAMIL NADU TAMIL NADU 635109,10287419,12421011000232,match,92.0634920634921,True,Match
"SWARUP AGRO AND LAYER POULTRY FARM, POST JATEGAON BK, SHIRUR, PUNE, MAHARASHTRA, 412208",GAT NO 285  NEAR KISAN WAREHOUSE  AT POST MANJARI KHURD  HAVELI  SOUT MAHARASHTRA 412307,10287454,11521036001835,not match,55.2631578947368,False,Ok But Wrong Pincode
"DURGA MANDIR, KHERMOHAN COMPLEX, P.O. KADAMTALA, , DARJEELING, WEST BENGAL, 734011",DURGA MANDIR  KHERMOHAN COMPLEX  P O  KADAMTALA  MATIGARA  WEST BENGAL 734011,10287457,12817006000711,match,92.5619834710744,True,Match
"11 FIROZ GANDHI PRESS PARISAR (PRESS COMPLEX) SCHEME NO.54 A.B.ROAD,INDORE, INDORE, MADHYA PRADESH, 452011",49  CHANDRALOK COLONY  INDORE  MADHYA PRADESH 452001,10287848,11420850000708,not match,66.6666666666667,False,Ok But Wrong Pincode
"57A, SAVITRI NAGAR SANIGAWAN ROAD KANPUR, KANPUR NAGAR, UTTAR PRADESH, 208021",H NO   57 A  SAVITRI NAGAR   SANIGAWAN ROAD  KANPUR UTTAR PRADESH 208021,10287850,12721045001019,match,96.078431372549,True,Match
"AANTARGAON PARADWADI, CHHAMORSHI ROAD, MUL, CHANDRAPUR, MAHARASHTRA, 441224",ANTARGAON  PAHARWADI  CHHAMORSHI ROAD MAHARASHTRA 441224,10287852,11520060000104,match,81.8181818181818,True,Match
"2/227, KRISHNAGIRI MAIN ROAD,OPP. PACHAMUTHU COLLEGE,KUNDALAPATTI,HALE DHARMAPURI POST,DHARMAPURI 2, DHARMAPURI, TAMIL NADU, 636702",OPP PACHAMUTHU GIRLS COLLEGE GUNDLA DHARMAPURI TAMIL NADU 636701,10287857,12418005000922,not match,87.1287128712871,False,Ok But Wrong Pincode
"SCO NO- 37 & 38, URBAN ESTATE,PHASE-II,RAJPURA ROAD, PATIALA, PUNJAB, 147002",SCO NO  37   38  URBAN ESTATE PHASE II RAJPURA ROAD PUNJAB 147002,10287858,10019063001590,match,87.5,True,Match
"SCO NO- 37 & 38, URBAN ESTATE,PHASE-II,RAJPURA ROAD, PATIALA, PUNJAB, 147002",SCO NO  37   38  URBAN ESTATE  PHASEII  RAJPURA ROAD  PATIALA  PUNJAB 147002,10298961,10019063001590,match,96.8253968253968,True,Match
"NO.58, DOOR NO.10, 6TH STREET, CHOWDRY NAGAR, VALASARAVAKKAM, THIRUVALLUR, TAMIL NADU, 600087",NO 58 DOOR NO 10 6TH STREET CHOWDRY NAGAR VALASARAVAKKAM THIRUVALLUR TAMIL NADU 600087,10287894,12420023002174,match,100,True,Match
"PLOT NO. 344, SECTOR 24, FARIDABAD, FARIDABAD, HARYANA, 121007",344 SECTOR 24  HARYANA 121005,10287904,10817003000265,ok check Pin,100,False,Ok But Wrong Pincode
"PROP : AKHIL CH. SAHA, S/O.- LATE MANINDRA SAHA, GORESWAR NO. 2, PO PS GORESWAR, BAKSA, BTR, BAKSA, ASSAM, 781366",M S LAKHI BHANDAR  GORESWAR NO 2  P GORESWAR  BAKSA BTR  BAKSA SARDAR  ASSAM 781366,10288056,10321010000009,not match,71.264367816092,True,Match
"NR. POWER HOUCE , RAM DULARE CHOWK , BOTAD , BOTAD , 364710 . , BOTAD, GUJARAT, 364710",NEAR POWER HOUSE RAMDULARE CHOUCK GUJARAT 364710,10288058,10721042000077,not match,69.7674418604651,True,Match
"M/S. RAJ RICE MILL, AT. POST. NIFANDRA, TQ. SAWALI, DIST. CHANDRAPUR, CHANDRAPUR, MAHARASHTRA, 441215",AT POST NIFANDRA TA SAOLI MAHARASHTRA 441215,10288063,11515060000133,match,86.1538461538462,True,Match
"H NO 2455 STATION ROAD OPP RAMDEV BABA MANDIR A/P GHOTI, NASHIK, MAHARASHTRA, 422402",H NO 2455  STATION ROAD AT POST GHOTI MAHARASHTRA 422402,10288064,11518029000691,match,90.9090909090909,True,Match
"40-1-20, DRAKSHARAMAM ROAD, RAMACHANDRAPURAM, EAST GODAVARI DIST (RAJAHMUNDRY), ANDHRA PRADESH, 533255",40 1 20  ARTOS  DRAKSHARAMAM ROAD  ANDHRA PRADESH 533255,10288078,10020044002008,match,82.051282051282,True,Match
"C/OASHOKA TRADING COMPANY,
NEHRU GRAM,
MANERI BHALI COLONY,
RISHIKESH - 249201 UTTARANCHAL, DEHRADUN, UTTARAKHAND, 249201",C O M S ASHOKA TRADING COMPANY KHASRA NO  1012  GRAM BADHERI RAJPU UTTARANCHAL 249405,10288081,10012012000157,not match,61.8181818181818,False,Ok But Wrong Pincode
"FIRST FLOOR, TOWER C-2, PLOT NO.16, UDYOG VIHAR, PHASE IV, GURUGRAM - 122015, GURUGRAM, HARYANA, 122015",KHASRA NO  454  451  452   453  456 SEED FARM ROAD DELHI 110036,10288082,10012064000180,not match,37.7049180327869,False,Not Match
"FIRST FLOOR, TOWER C-2, PLOT NO.16, UDYOG VIHAR, PHASE IV, GURUGRAM - 122015, GURUGRAM, HARYANA, 122015",4TH FLOOR  2 2 UNION STREET OFF INFANTRY ROAD  BANGLORE KARNATAKA 560001,10288086,10012064000180,not match,43.609022556391,False,Not Match
"A-94, SECTOR-65. NOIDA-201301. , GAUTAM BUDDHA NAGAR , UTTAR PRADESH, 201301",A 94  SECTOR 65 NOIDA  GAUTAM BUDDHA NAGAR UTTAR PRADESH 210301,10288088,12714055000465,not match,89.908256880734,False,Ok But Wrong Pincode
"1A SHIVJI MARKET CO.OP. PREMISES LTD. PLOT NO. 8 & 9, SECTOR -19D, VASHI NAVI MUMBAI 400703, THANE, MAHARASHTRA, 400703",1A 1STFLOOR  SHIVJI MARKET CO OP SO SECTOR 19D  VASHI  NAVI MUMBAI MAHARASHTRA 400703,10288090,10017022006763,match,88.0597014925373,True,Match
"CHARKHARI BAIPAS ROAD MAHOBA, MAHOBA , UTTAR PRADESH, 210427",CHARKHARI BYPASS ROAD MAHOBA UTTAR PRADESH 210427,10288091,12714019000089,match,95.2380952380952,True,Match
"CHARKHARI BAIPAS ROAD MAHOBA, MAHOBA , UTTAR PRADESH, 210427",MATHURANPURA CHARKHARI BY PASS ROAD UTTAR PRADESH 210427,10288424,12714019000089,match,80,True,Match
"PLOT NO 1264, JEEVAN APARTMENT NO.3, NEAR AMBEDKAR GARDEN, VAISHALI NAGAR, NAGPUR, NAGPUR, MAHARASHTRA, 440017",PLOT NO  1264  JEEVAN APRT NO 3  NE AMBEDKAR GARDEN  VAISHALI NAGAR  MAHARASHTRA 440017,10288093,11517055001258,match,94.1176470588235,True,Match
"P.N. ROAD, COOCHBEHAR, WEST BENGAL, 736101",BARNWAL AGENCY  P N ROAD  COOCH BEHAR MUNCIPALITY  WEST BENGAL 736101,10288142,12819004000052,not match,78.4313725490196,True,Match
"M/S. ANNAPURNA AGENCIES, DOOR NO.4-5-210/1, PAN BAZAR, SECUNDERABAD., HYDERABAD, TELANGANA, 500003",4 5 210 1 PAN BAZAR  SECUNDERABAD  HYDERABAD TELANGANA 500003,10288150,13616014000319,match,91.6666666666667,True,Match
"PLOT NO. -  B-5, ECOTECH  1 (EXT),  GREATER NOIDA, G.B.NAGAR UP 201310, GAUTAM BUDDHA NAGAR , UTTAR PRADESH, 201310",JUBILANT FOOD WORKS LIMITED  PLOT N ECO TECH 1 EXT  GREATER NOIDA UTTAR PRADESH 210301,10288151,10017051002267,not match,62.111801242236,False,Ok But Wrong Pincode
"PLOT NO. -  B-5, ECOTECH  1 (EXT),  GREATER NOIDA, G.B.NAGAR UP 201310, GAUTAM BUDDHA NAGAR , UTTAR PRADESH, 201310",SY NO  86 1   C O SNOWMAN LOGISTICS BIDARAHALLI HOBLI  CHEMMASUNDRA VIL KARNATAKA 560049,10288156,10017051002267,not match,39.751552795031,False,Not Match
"UDHAM SINGH NAGAR DUGDH UTPADAK SAHAKARI SANGH LTD KANJABAG ROAD KHATIMA U.S.NAGAR , UDHAM SINGH NAGAR , UTTARAKHAND, 262308",USNSDUSL  KANJABAG ROAD  KHATIMA  U S NAGAR  UDHAM SINGH NAG UTTARANCHAL 262308,10288158,10012012000199,not match,77.4774774774775,True,Match
"AT.GUJRI CHOWK, SIHORA, TUMSAR, BHANDARA, BHANDARA, MAHARASHTRA, 441915",AT GUJRI CHOWK  SIHORA  TUMSAR  BHANDARA  MAHARASHTRA 441915,10288162,11516058000456,match,100,True,Match
"PLOT NO. YTL/04/462, BEHIND MADRAS ROADLINES, BESIDES BAJRANG TIMBER, BHANPURI, RAIPUR, , RAIPUR, CHHATTISGARH, 493221",PLOT NO YTL 04 462  BEHIND MADRAS R BESIDE BAJRANG TIMBER  BHANPURI  CHANDIGARH 493221,10288163,10521016000917,match,87.0588235294118,True,Match
"PLOT NO. YTL/04/462, BEHIND MADRAS ROADLINES, BESIDES BAJRANG TIMBER, BHANPURI, RAIPUR, , RAIPUR, CHHATTISGARH, 493221",C O M S R KOTHARI MARKETING PVT  LT PLOT NO  YTL 04 462  BEHIND MADRAS CHANDIGARH 493221,25020692,10521016000917,not match,60.4651162790698,True,Match
"503, RADHA APARTMENT,CHHEDA ROAD, SARASWAT COLONY,DOMBIVLI -EAST, KALYAN TAHASHIL (THANE ZONE-8), MAHARASHTRA, 421201",JASWANT HEIGHTS 13TH ROAD KHAR WEST 201 MAHARASHTRA 400052,10288170,11519021000499,not match,47.7611940298508,False,Not Match
"503, RADHA APARTMENT,CHHEDA ROAD, SARASWAT COLONY,DOMBIVLI -EAST, KALYAN TAHASHIL (THANE ZONE-8), MAHARASHTRA, 421201",JASWANT HEIGHTS 13TH ROAD KHAR WEST 201 MAHARASHTRA 400052,25020291,11519021000499,not match,47.7611940298508,False,Not Match
"NEHRU ROAD, KHALPARA SILIGURI, DARJEELING, WEST BENGAL, 734005",H 358 317  NEHRU ROAD  KHALPARA  WARD NO 9 WEST BENGAL 734005,10288265,12820006000064,not match,75.609756097561,True,Match
"GCMMF LTD, GUWAHATI, NH 37, BETKUCHI, GUWAHATI,ASSAM, KAMRUP METROPOLITAN DIST., ASSAM, 781034",GCMMF LTD  GUWAHATI  C O MANJU DEVI CHHAWCHHARIA N H 37  BETKUCHI ASSAM 781034,10288267,10016071000833,not match,72,True,Match
"SHOP NO. 160 K.D.A,MARKET ,HEMANT VIHAR BARRA 2 KANPUR NAGAR, KANPUR NAGAR, UTTAR PRADESH, 208027",ANSHUL CREATIONS LAJPAT NAGAR UTTAR PRADESH 208005,10288270,12720045000435,not match,61.2903225806452,False,Ok But Wrong Pincode
"NEW BUS STOP GAURIGANJ, GAURIGANJ, AMETHI, UTTAR PRADESH, 227409",SARAIYA MANIKCHAND KATRA LALGANJ GAURIGANJ UTTAR PRADESH 229001,10288277,12721072000062,not match,69.6969696969697,False,Ok But Wrong Pincode
"SAMANTA SAHI, BEHIND BRUNDABAN CINEMA, CUTTACK -753001, CUTTACK MUNICIPAL CORPORATION, ORISSA, 753001",GROUND FLOOR   HOLDING NO438 WARD N SAMANTA SAHI  BEHIND ODISHA 753001,10288279,12021034000295,not match,54.8148148148148,True,Match
"533-A, VIDYANAGAR, NANHERA, KULDEEP NAGAR, AMBALA CANTONMENT, AMBALA, HARYANA, 133004",533A VIDYANAGAR   POST OFFICE KULDEEP NAGAR  NANHERA  HARYANA 133004,10288280,10822001000016,match,82.4742268041237,True,Match
"533-A, VIDYANAGAR, NANHERA, KULDEEP NAGAR, AMBALA CANTONMENT, AMBALA, HARYANA, 133004",C O DEEPAK SALES CORPORATION 533 A VIDYANAGAR  PO KULDEEP NAGAR  HARYANA 133004,25020687,10822001000016,not match,71.6417910447761,True,Match
"NO.6/127,ARCOT ROAD,PORUR,CHENNAI-600116, THIRUVALLUR, TAMIL NADU, 600116",NO 6 127 ARCOT ROAD PORUR CHENNAI 600116 TAMIL NADU 600107,10288281,12421023001936,match,82.7586206896552,True,Match
"NEAR PETROL PUMP, MAIN ROAD AMETHI, GAURIGANJ, AMETHI, AMETHI, UTTAR PRADESH, 227409",VIDUT CHORI NIRODHAK THANA RAIBAREI GAURIGANJ UTTAR PRADESH 227409,10288313,12719072000078,not match,60.3448275862069,True,Match
"NO 107A,GODOWN AMBIKA NAGAR SRINAGAR UNKAL HUBLI,HUBLI, HDMC, KARNATAKA, 580021",NO 107 A  GODOWN AMBIKA NAGAR SRUNAGAR   UNKAL  HUBLI KARNATAKA 580031,10288426,11221336000413,ok check Pin,93.4426229508197,False,Ok But Wrong Pincode
"VINAY KUMAR CHOUDHARY S/O LAL BABU CHOUDHARY POOR HOME, DARBHANGA, BIHAR, 846004",POOR HOME DARBHANGA BIHAR 846004,10288428,10417310000206,match,100,True,Match
"ARUN PRAKASH DUBEY S/O KAMLA SHANKAR DUBEY ADD- AURAI BHADOHI, SANT RAVIDAS NAGAR BHADOHI , UTTAR PRADESH, 221301",AURAI  UTTAR PRADESH 221301,10288437,12718044000027,match,100,True,Match
"GOURI SHANKAR ROAD, JUGSALAI, P.O. & P.S. JUGSALAI, PURBI SINGHBHUM, JHARKHAND, 831006",GOURI SHANKAR ROAD   JUGSALAI   JAMSHEDPUR JHARKHAND 831006,10288441,11118006000017,match,87.0588235294118,True,Match
"VOLES HOUSE, PLOT NO.D-4, ROAD NO.20, MIDC MAROL, ANDHERI (EAST), GREATER MUMBAI, MAHARASHTRA, 400093",SAINATH NAGAR S 58 1 WADGAON SHERI  MAHARASHTRA 411014,10288459,11521034000692,not match,46.1538461538462,False,Not Match
"VOLES HOUSE, PLOT NO.D-4, ROAD NO.20, MIDC MAROL, ANDHERI (EAST), GREATER MUMBAI, MAHARASHTRA, 400093",SAINATH NAGAR S 58 1 WADGAON SHERI  MAHARASHTRA 411014,25020554,11521034000692,not match,46.1538461538462,False,Not Match
"209/L/A, NEW COLONY, GURUGRAM, HARYANA, 122001",209 L A NEW COLONY GURGAON HARYANA 122001,10288533,10820005000533,match,92.7536231884058,True,Match
"130 & 131, KHANNA MARKET, LODHI COLONY, SOUTH EAST, DELHI, 110003",131 NEW KHANNA MARKET LODHI COLONY DELHI 110003,10288538,13318010000707,match,94.7368421052632,True,Match
"SHOP NO.24, KRUSHNANAGAR SHOPPING CENTRE, KRISHNAGAR, SAIJPURBOGHA, AHMEDABAD., AHMEDABAD, GUJARAT, 382345",SHOP NO 24 KRISHNANAGAR SHOPPING CENTER GUJARAT 382345,10288539,10719026000400,not match,72.972972972973,True,Match
"SARAI SAHUKARA,FARIDPUR,BAREILLY., BAREILLY, UTTAR PRADESH, 243503",SARAI SAHUKARA UTTAR PRADESH 243503,10288747,12718009000414,match,100,True,Match
"DOOR NO.2/81, VARASAKTHI VINAYAGAR KOVIL STREET, ODAMA NAGAR, VANAGARAM, CHENNAI, THIRUVALLUR, TAMIL NADU, 600095",DOOR NO 2 81  VARASAKTHI VINAYAGAR  ODAMA NAGAR VANAGARAM CHENNAI TAMIL NADU 600095,10288749,12421999001238,match,100,True,Match
"1465 SECTORE 7 AVC BODLA AGRA, AGRA, UTTAR PRADESH, 282007",H NO 1465 SECTOR 7 AVC VIKAS COLONY BODLA UTTAR PRADESH 282007,10288787,12721001000833,match,82.1917808219178,True,Match
"HOUSE NO. 88, AT. BHAIMALA GAON,, RAIGAD, MAHARASHTRA, 402108",88 BHAIMALA VILLAGE  POST KAMARLE TAL ALIBAUG  RAIGAD  MAHARASHTRA MAHARASHTRA 402201,10288788,11514024004734,not match,77.9220779220779,False,Ok But Wrong Pincode
"PRO-GYANCHAND JAIN S/O MADHO LAL PLOT NO-85, AADIYA NAGAR, NH-52 ISUZIE GARMENTS FACTORY TONK  MOB- 9214393300, TONK, RAJASTHAN, 304001",LAL ROADWAYS DEPOT AMBIKA HOTEL KE PASS TONK RAJASTHAN 304001,10288790,12220041000005,not match,50,True,Match
"CHANBAN RAJARBAG, UDAIPUR, GOMATI TRIPURA, GOMATI, TRIPURA, 799120",CHANBAN RAJARBAG  UDAIPUR  GOMATI TRIPURA  MATARBARI  TRIPURA 799114,10288791,12518013000025,ok check Pin,100,False,Ok But Wrong Pincode
"NO.13,KULATHUKADU, ARUMBAVUR (PO), VEPPANTHATTAI (TK), PERAMBALUR  , TAMIL NADU, 621103",150  16TH STREET  CHOWDRY NAGAR MAIN ROAD  CHOWDRY NA TAMIL NADU 600086,10288914,12417015000322,not match,44.4444444444444,False,Not Match
"L .15, APMC MARKET 2, PHASE 2, VASHI, NAVI MUMBAI, NAVI MUMBAI MUNICIPAL CORPORATION (THANE ZONE-4), MAHARASHTRA, 400703",L 15  APMC MARKET II  PHASE II  VAS NAVI MUMBAI MAHARASHTRA 400703,10288919,11519016000015,match,92.9292929292929,True,Match
"PANSARI TOLA ETAWAH, ETAWAH, UTTAR PRADESH, 206001",PANSARI TOLA ETAWAH UTTAR PRADESH 206001,10288920,12721049000130,match,100,True,Match
"C/O. J.P. AGENCIES4TH KM, JANTA ROAD,OPP UMRAO PALACE, SAHARANPUR, UTTAR PRADESH, 247001",JP AGENCIES 4TH KM JANTA ROAD OPP UMRAO PALACE SAHARANPUR NAGAR NIGAM UTTAR PRADESH 247001,10288925,12720064000179,match,86.0759493670886,True,Match
"KH NO. 657, GALI NO. 03, PIPE LINE ROAD,, NORTH   , DELHI, 110036",BDPL  KH NO  657  GALI NO  03  PIPE LINE ROAD  ALIPUR  DELHI 110036,10288926,13321008000476,match,92.6829268292683,True,Match
"AMBIKA NAGAR, PALWAN ROAD, BEED, MAHARASHTRA, 431122",JEEVIKA DISTRIBUTORS  AMBIKA NAGAR  PALWAN ROAD  BEED TALUKA  MAHARASHTRA 431122,10288927,11521047000358,match,100,True,Match
"NO:1/23-15 WAHAB NAGAR, KRISHNAGIRI, KRISHNAGIRI, TAMIL NADU, 635002",WAHAB NAGAR   KRISHNAGIRI  TAMIL NADU 635002,10288994,12422011000055,match,100,True,Match
"NO.45,GROUND FLOOR,WHEELER ROAD,COXTOWN,BANGALORE,, B.B.M.P EAST, KARNATAKA, 560005",GROUND FLOOR  NO 45  WHEELER ROAD  COX TOWN  BANGALORE  KARNATAKA 560005,10288997,11220333001250,match,91.8918918918919,True,Match
"NO:60,KAJAMALAI MAIN ROAD,KAJA MALAI,TRICHY, TIRUCHIRAPPALLI, TAMIL NADU, 620023",NO 60  LSP COLONY 1ST STREET  KAJAMALAI MAIN ROAD  TAMIL NADU 620023,10288998,12419028000438,not match,68.1818181818182,True,Match
"KOTHI NO 14 NEAR TELEPHONE EXCHANGE SHIVPURI, SHIVPURI, MADHYA PRADESH, 473551",KOTHI NO 14  NEAR TELEPHONE EXCHANGE SHIVPURI  MADHYA PRADESH 473551,10289020,11415590000028,match,100,True,Match
"VEER HAKIKAT MARG, VIDISHA, VIDISHA, MADHYA PRADESH, 464001",RAKHI ENTERPRISES  VIDISHA GAJAK HO VEER HAKIKAT MARG  VIDISHA  MADHYA PRADESH 464001,10289021,11419090000069,match,100,True,Match
